M_CD,UP_TIME,POWER,TEMP,ERR_CD
"188",50,971,253,"0"
"188",51,971,253,"0"
"188",52,971,253,"0"
"188",53,971,253,"0"
"188",54,971,253,"0"
"188",55,971,253,"0"
"188",56,989,268,"0"
"188",57,994,268,"0"
"188",58,995,268,"0"
"188",59,992,269,"0"
"188",60,989,269,"0"
"188",61,988,269,"202"
"188",62,991,269,"202"
"188",63,989,269,"202"
"188",64,990,269,"202"
"188",65,986,270,"202"
"188",66,983,271,"202"
"188",67,986,272,"202"
"188",68,986,272,"202"
"188",69,986,273,"202"
"188",70,989,274,"202"
"188",71,994,274,"202"
"188",72,997,275,"202"
"188",73,995,276,"202"
"188",74,996,277,"202"
"188",75,996,277,"202"
"188",76,993,278,"202"
"188",77,992,279,"202"
"188",78,995,280,"202"
"188",79,997,280,"202"
"188",80,999,281,"202"
"188",81,999,282,"202"
"188",82,997,283,"202"
"188",83,999,284,"202"
"188",84,996,284,"202"
"188",85,999,285,"202"
"188",86,997,286,"202"
"188",87,1002,286,"202"
"188",88,1002,287,"202"
"188",89,1001,288,"202"
"188",90,999,288,"202"
"188",91,1000,288,"202"
"188",92,1001,289,"202"
"188",93,1002,290,"202"
"188",94,1000,291,"202"
"188",95,1005,292,"202"
"188",96,1005,293,"202"
"188",97,1004,293,"202"
"188",98,1003,294,"202"
"188",99,1002,294,"202"
"188",100,1004,295,"202"
"188",101,1008,295,"202"
"188",102,1012,296,"202"
"188",103,1016,296,"202"
"188",104,1013,296,"202"
"188",105,1009,297,"202"
"188",106,1014,297,"202"
"188",107,1014,298,"202"
"188",108,1014,299,"202"
"188",109,1011,300,"202"
"188",110,1012,300,"202"
"188",111,1017,300,"202"
"188",112,1015,300,"202"
"188",113,1017,301,"202"
"188",114,1019,301,"202"
"188",115,1015,301,"202"
"188",116,1016,301,"202"
"188",117,1021,302,"202"
"188",118,1017,303,"202"
"188",119,1022,304,"202"
"188",120,1020,304,"202"
"188",121,1021,304,"202"
"188",122,1022,305,"202"
"188",123,1018,306,"202"
"188",124,1021,306,"202"
"188",125,1022,307,"202"
"188",126,1026,307,"202"
"188",127,1027,307,"202"
"188",128,1028,307,"202"
"188",129,1027,308,"202"
"188",130,1023,308,"202"
"188",131,1023,309,"202"
"188",132,1028,310,"202"
"188",133,1029,311,"202"
"188",134,1030,312,"202"
"188",135,1026,312,"202"
"188",136,1030,313,"202"
"188",137,1033,313,"202"
"188",138,1035,314,"202"
"188",139,1035,315,"202"
"188",140,1039,316,"202"
"188",141,1044,316,"202"
"188",142,1048,317,"202"
"188",143,1045,317,"202"
"188",144,1050,318,"202"
"188",145,1054,319,"202"
"188",146,1058,320,"202"
"188",147,1055,320,"202"
"188",148,1058,321,"202"
"188",149,1063,321,"202"
"188",150,1066,321,"202"
"188",151,1062,321,"202"
"188",152,1063,321,"202"
"188",153,1059,321,"202"
"188",154,1058,322,"202"
"188",155,1061,322,"202"
"188",156,1062,322,"202"
"188",157,1063,322,"202"
"188",158,1060,322,"202"
"188",159,1064,322,"202"
"188",160,1069,323,"202"
"204",0,1084,248,"0"
"204",1,1084,248,"0"
"204",2,1084,248,"0"
"204",3,1084,248,"0"
"204",4,1084,248,"0"
"204",5,1084,248,"0"
"204",6,1084,248,"0"
"204",7,1084,248,"0"
"204",8,1084,248,"0"
"204",9,1084,248,"0"
"204",10,1084,248,"0"
"204",11,1084,248,"0"
"204",12,1084,248,"0"
"204",13,1084,248,"0"
"204",14,1084,248,"0"
"204",15,1084,248,"0"
"204",16,1084,248,"0"
"204",17,1084,248,"0"
"204",18,1084,248,"0"
"204",19,1084,248,"0"
"204",20,1084,248,"0"
"204",21,1084,248,"0"
"204",22,1084,248,"0"
"204",23,1084,248,"0"
"204",24,1084,248,"0"
"204",25,1084,248,"0"
"204",26,1084,248,"0"
"204",27,1084,248,"0"
"204",28,1084,248,"0"
"204",29,1084,248,"0"
"204",30,1084,248,"0"
"204",31,1084,248,"0"
"204",32,1052,248,"0"
"204",33,1052,248,"0"
"204",34,1049,248,"0"
"204",35,1047,248,"0"
"204",36,1046,248,"0"
"204",37,1045,248,"101"
"204",38,1043,248,"101"
"204",39,1039,248,"101"
"204",40,1037,248,"101"
"204",41,1034,248,"101"
"204",42,1033,248,"101"
"204",43,1033,248,"101"
"204",44,1032,248,"101"
"204",45,1029,248,"101"
"204",46,1025,248,"101"
"204",47,1024,248,"101"
"204",48,1020,248,"101"
"204",49,1052,248,"101"
"204",50,1049,248,"101"
"204",51,1047,248,"101"
"204",52,1046,248,"101"
"204",53,1045,248,"101"
"204",54,1043,248,"101"
"204",55,1039,248,"101"
"204",56,1037,248,"101"
"204",57,1034,248,"101"
"204",58,1033,248,"101"
"204",59,1033,248,"101"
"204",60,1032,248,"101"
"204",61,1029,248,"101"
"204",62,1025,248,"101"
"204",63,1024,248,"101"
"204",64,1020,248,"101"
"204",65,1020,248,"101"
"204",66,1016,248,"101"
"204",67,1014,248,"101"
"204",68,1013,248,"101"
"204",69,1010,248,"101"
"204",70,1006,248,"101"
"204",71,1005,248,"101"
"204",72,1001,248,"101"
"204",73,997,248,"101"
"204",74,996,248,"101"
"204",75,993,248,"101"
"204",76,993,248,"101"
"204",77,991,248,"101"
"204",78,988,248,"101"
"204",79,988,248,"101"
"204",80,988,248,"101"
"204",81,988,248,"101"
"204",82,987,248,"101"
"204",83,986,248,"101"
"204",84,985,248,"101"
"204",85,983,248,"101"
"204",86,983,248,"101"
"204",87,980,248,"101"
"204",88,976,248,"101"
"143",0,1088,244,"0"
"143",1,1088,244,"0"
"143",2,1088,244,"0"
"143",3,1088,244,"0"
"143",4,1088,244,"0"
"143",5,1088,244,"0"
"143",6,1088,244,"0"
"143",7,1088,244,"0"
"143",8,1088,244,"0"
"143",9,1088,244,"0"
"143",10,1088,244,"0"
"143",11,1088,244,"0"
"143",12,1088,244,"0"
"143",13,1088,244,"0"
"143",14,1088,244,"0"
"143",15,1088,244,"0"
"143",16,1088,244,"0"
"143",17,1088,244,"0"
"143",18,1088,244,"0"
"143",19,1088,244,"0"
"143",20,1088,244,"0"
"143",21,1088,244,"0"
"143",22,1088,244,"0"
"143",23,1088,244,"0"
"143",24,1088,244,"0"
"143",25,1088,244,"0"
"143",26,1088,244,"0"
"143",27,1088,244,"0"
"143",28,1088,244,"0"
"143",29,1088,244,"0"
"143",30,1088,244,"0"
"143",31,1088,244,"0"
"143",32,1088,244,"0"
"143",33,1088,244,"0"
"143",34,1088,244,"0"
"143",35,1088,244,"0"
"143",36,1088,244,"0"
"143",37,1088,244,"0"
"143",38,1088,244,"0"
"143",39,1088,244,"0"
"143",40,1088,244,"0"
"143",41,1088,244,"0"
"143",42,1088,244,"0"
"143",43,1088,244,"0"
"143",44,1088,244,"0"
"143",45,1088,244,"0"
"143",46,1088,244,"0"
"143",47,1088,244,"0"
"143",48,1088,244,"0"
"143",49,1088,244,"0"
"143",50,1088,244,"0"
"143",51,1088,244,"0"
"143",52,1088,244,"0"
"143",53,1088,244,"0"
"143",54,1088,244,"0"
"143",55,1088,244,"0"
"143",56,1088,244,"0"
"143",57,1088,244,"0"
"143",58,1088,244,"0"
"143",59,1088,244,"0"
"143",60,1088,244,"0"
"143",61,1089,256,"0"
"143",62,1092,257,"0"
"143",63,1097,257,"0"
"143",64,1096,258,"0"
"143",65,1099,258,"0"
"143",66,1095,258,"202"
"143",67,1094,258,"202"
"143",68,1091,259,"202"
"143",69,1093,259,"202"
"143",70,1095,259,"202"
"143",71,1098,260,"202"
"143",72,1102,261,"202"
"143",73,1107,262,"202"
"143",74,1106,263,"202"
"143",75,1107,263,"202"
"143",76,1111,264,"202"
"143",77,1114,264,"202"
"143",78,1112,265,"202"
"143",79,1117,266,"202"
"143",80,1118,267,"202"
"143",81,1114,268,"202"
"143",82,1113,269,"202"
"143",83,1117,270,"202"
"143",84,1113,271,"202"
"143",85,1116,272,"202"
"143",86,1115,273,"202"
"143",87,1118,273,"202"
"143",88,1116,273,"202"
"143",89,1114,274,"202"
"143",90,1114,275,"202"
"143",91,1110,276,"202"
"143",92,1108,277,"202"
"143",93,1110,278,"202"
"143",94,1109,278,"202"
"143",95,1105,278,"202"
"143",96,1107,279,"202"
"143",97,1108,279,"202"
"143",98,1111,280,"202"
"143",99,1107,281,"202"
"143",100,1108,282,"202"
"143",101,1108,282,"202"
"143",102,1106,283,"202"
"143",103,1105,283,"202"
"143",104,1104,284,"202"
"143",105,1107,284,"202"
"143",106,1111,284,"202"
"143",107,1113,284,"202"
"143",108,1110,284,"202"
"143",109,1108,284,"202"
"143",110,1107,284,"202"
"143",111,1107,285,"202"
"143",112,1106,285,"202"
"143",113,1103,285,"202"
"143",114,1104,285,"202"
"143",115,1102,285,"202"
"143",116,1098,285,"202"
"143",117,1095,286,"202"
"143",118,1091,286,"202"
"143",119,1088,287,"202"
"143",120,1091,287,"202"
"143",121,1089,288,"202"
"143",122,1088,289,"202"
"143",123,1090,289,"202"
"143",124,1095,290,"202"
"143",125,1098,291,"202"
"143",126,1097,292,"202"
"143",127,1101,292,"202"
"143",128,1105,293,"202"
"143",129,1104,294,"202"
"143",130,1105,295,"202"
"143",131,1108,296,"202"
"143",132,1110,297,"202"
"143",133,1115,298,"202"
"143",134,1112,298,"202"
"143",135,1114,299,"202"
"143",136,1115,300,"202"
"143",137,1116,301,"202"
"143",138,1112,302,"202"
"143",139,1112,302,"202"
"143",140,1110,303,"202"
"143",141,1112,304,"202"
"143",142,1109,304,"202"
"143",143,1113,304,"202"
"143",144,1112,305,"202"
"143",145,1111,306,"202"
"143",146,1113,306,"202"
"143",147,1109,306,"202"
"143",148,1113,306,"202"
"143",149,1115,306,"202"
"143",150,1117,306,"202"
"143",151,1121,307,"202"
"143",152,1125,307,"202"
"143",153,1126,308,"202"
"143",154,1124,308,"202"
"143",155,1125,308,"202"
"143",156,1129,309,"202"
"143",157,1128,310,"202"
"143",158,1126,310,"202"
"143",159,1127,310,"202"
"143",160,1128,311,"202"
"143",161,1133,311,"202"
"143",162,1131,311,"202"
"143",163,1136,311,"202"
"143",164,1134,311,"202"
"143",165,1135,312,"202"
"143",166,1135,313,"202"
"143",167,1137,314,"202"
"143",168,1142,314,"202"
"143",169,1145,314,"202"
"143",170,1146,314,"202"
"143",171,1151,314,"202"
"143",172,1156,315,"202"
"143",173,1160,315,"202"
"143",174,1163,316,"202"
"143",175,1168,317,"202"
"143",176,1172,318,"202"
"143",177,1177,318,"202"
"143",178,1175,319,"202"
"143",179,1173,319,"202"
"143",180,1177,320,"202"
"143",181,1181,321,"202"
"143",182,1182,321,"202"
"104",0,1003,244,"0"
"104",1,1003,244,"0"
"104",2,1003,244,"0"
"104",3,1003,244,"0"
"104",4,1003,244,"0"
"104",5,1003,244,"0"
"104",6,1003,244,"0"
"104",7,1003,244,"0"
"104",8,1003,244,"0"
"104",9,1003,244,"0"
"104",10,1003,244,"0"
"104",11,1003,244,"0"
"104",12,1003,244,"0"
"104",13,1003,244,"0"
"104",14,1003,244,"0"
"104",15,1003,244,"0"
"104",16,1003,244,"0"
"104",17,1003,244,"0"
"104",18,1003,244,"0"
"104",19,1003,244,"0"
"104",20,1003,244,"0"
"104",21,1003,244,"0"
"104",22,1003,244,"0"
"104",23,1003,244,"0"
"104",24,1003,244,"0"
"104",25,1003,244,"0"
"104",26,1003,244,"0"
"104",27,1003,244,"0"
"104",28,1003,244,"0"
"104",29,1003,244,"0"
"104",30,1003,244,"0"
"104",31,1003,244,"0"
"104",32,1003,244,"0"
"104",33,1003,244,"0"
"104",34,1003,244,"0"
"104",35,1003,244,"0"
"104",36,1003,244,"0"
"104",37,1003,244,"0"
"104",38,973,244,"0"
"104",39,969,244,"0"
"104",40,966,244,"0"
"104",41,966,244,"0"
"104",42,973,244,"0"
"104",43,969,244,"101"
"104",44,966,244,"101"
"104",45,966,244,"101"
"104",46,966,244,"101"
"104",47,962,244,"101"
"104",48,958,244,"101"
"104",49,966,244,"101"
"104",50,966,244,"101"
"104",51,962,244,"101"
"104",52,958,244,"101"
"104",53,958,244,"101"
"104",54,955,244,"101"
"104",55,952,244,"101"
"104",56,948,244,"101"
"104",57,947,244,"101"
"104",58,943,244,"101"
"104",59,939,244,"101"
"104",60,937,244,"101"
"104",61,933,244,"101"
"104",62,931,244,"101"
"104",63,928,244,"101"
"104",64,924,244,"101"
"104",65,923,244,"101"
"104",66,920,244,"101"
"104",67,916,244,"101"
"104",68,912,244,"101"
"104",69,909,244,"101"
"104",70,908,244,"101"
"104",71,908,244,"101"
"104",72,908,244,"101"
"104",73,904,244,"101"
"104",74,904,244,"101"
"104",75,904,244,"101"
"104",76,903,244,"101"
"104",77,900,244,"101"
"104",78,899,244,"101"
"104",79,895,244,"101"
"104",80,891,244,"101"
"104",81,891,244,"101"
"104",82,889,244,"101"
"104",83,888,244,"101"
"104",84,886,244,"101"
"104",85,882,244,"101"
"104",86,882,244,"101"
"104",87,881,244,"101"
"104",88,881,244,"101"
"104",89,877,244,"101"
"104",90,876,244,"101"
"104",91,874,244,"101"
"104",92,870,244,"101"
"104",93,868,244,"101"
"104",94,866,244,"101"
"104",95,864,244,"101"
"104",96,863,244,"101"
"104",97,859,244,"101"
"104",98,856,244,"101"
"104",99,854,244,"101"
"104",100,852,244,"101"
"104",101,852,244,"101"
"104",102,851,244,"101"
"104",103,851,244,"101"
"104",104,849,244,"101"
"104",105,849,244,"101"
"104",106,849,244,"101"
"104",107,849,244,"101"
"104",108,846,244,"101"
"104",109,846,244,"101"
"104",110,844,244,"101"
"104",111,840,244,"101"
"104",112,838,244,"101"
"104",113,838,244,"101"
"104",114,834,244,"101"
"104",115,832,244,"101"
"104",116,832,244,"101"
"104",117,831,244,"101"
"104",118,827,244,"101"
"104",119,827,244,"101"
"104",120,826,244,"101"
"104",121,825,244,"101"
"104",122,824,244,"101"
"104",123,823,244,"101"
"104",124,820,244,"101"
"104",125,816,244,"101"
"104",126,815,244,"101"
"104",127,813,244,"101"
"104",128,812,244,"101"
"104",129,809,244,"101"
"104",130,809,244,"101"
"104",131,805,244,"101"
"104",132,805,244,"101"
"104",133,803,244,"101"
"104",134,801,244,"101"
"104",135,800,244,"101"
"104",136,800,244,"101"
"104",137,799,244,"101"
"104",138,795,244,"101"
"104",139,791,244,"101"
"104",140,789,244,"101"
"104",141,786,244,"101"
"449",0,1038,242,"0"
"449",1,1038,242,"0"
"449",2,1038,242,"0"
"449",3,1038,242,"0"
"449",4,1038,242,"0"
"449",5,1038,242,"0"
"449",6,1038,242,"0"
"449",7,1038,242,"0"
"449",8,1038,242,"0"
"449",9,1038,242,"0"
"449",10,1038,242,"0"
"449",11,1038,242,"0"
"449",12,1038,242,"0"
"449",13,1038,242,"0"
"449",14,1038,242,"0"
"449",15,1038,242,"0"
"449",16,1038,242,"0"
"449",17,1038,242,"0"
"449",18,1038,242,"0"
"449",19,1038,242,"0"
"449",20,1038,242,"0"
"449",21,1038,242,"0"
"449",22,1038,242,"0"
"449",23,1038,242,"0"
"449",24,1038,242,"0"
"449",25,1038,242,"0"
"449",26,1038,242,"0"
"449",27,1038,242,"0"
"449",28,1038,242,"0"
"449",29,1038,242,"0"
"449",30,1038,242,"0"
"449",31,1038,242,"0"
"449",32,1038,242,"0"
"449",33,1038,242,"0"
"449",34,1038,242,"0"
"449",35,1038,242,"0"
"449",36,1038,242,"0"
"449",37,1038,242,"0"
"449",38,1038,242,"0"
"449",39,1038,242,"0"
"449",40,1038,242,"0"
"449",41,1038,242,"0"
"449",42,1038,242,"0"
"449",43,1038,242,"0"
"449",44,1038,242,"0"
"449",45,1038,242,"0"
"449",46,1038,242,"0"
"449",47,1038,242,"0"
"449",48,1038,242,"0"
"449",49,1038,242,"0"
"449",50,1038,242,"0"
"449",51,1038,242,"0"
"449",52,1038,242,"0"
"449",53,1038,242,"0"
"449",54,1038,242,"0"
"449",55,1038,242,"0"
"449",56,1038,242,"0"
"449",57,1038,242,"0"
"449",58,1038,242,"0"
"449",59,1038,242,"0"
"449",60,1038,242,"0"
"449",61,1038,242,"0"
"449",62,888,242,"0"
"449",63,884,242,"0"
"449",64,880,242,"0"
"449",65,871,242,"0"
"416",0,1036,243,"0"
"416",1,1036,243,"0"
"416",2,1036,243,"0"
"416",3,1036,243,"0"
"416",4,1036,243,"0"
"416",5,1036,243,"0"
"416",6,1036,243,"0"
"416",7,1036,243,"0"
"416",8,1036,243,"0"
"416",9,1036,243,"0"
"416",10,1036,243,"0"
"416",11,1036,243,"0"
"416",12,1036,243,"0"
"416",13,1036,243,"0"
"416",14,1036,243,"0"
"416",15,1036,243,"0"
"416",16,1036,243,"0"
"416",17,1036,243,"0"
"416",18,1036,243,"0"
"416",19,1036,243,"0"
"416",20,1036,243,"0"
"416",21,1036,243,"0"
"416",22,1036,243,"0"
"416",23,1036,243,"0"
"416",24,1036,243,"0"
"416",25,1036,243,"0"
"416",26,1036,243,"0"
"416",27,1036,243,"0"
"416",28,1036,243,"0"
"416",29,1036,243,"0"
"416",30,1036,243,"0"
"416",31,1036,243,"0"
"416",32,1036,243,"0"
"416",33,1036,243,"0"
"416",34,1036,243,"0"
"416",35,1036,243,"0"
"416",36,1036,243,"0"
"416",37,1036,243,"0"
"416",38,1036,243,"0"
"416",39,1036,243,"0"
"416",40,1036,243,"0"
"416",41,1036,243,"0"
"416",42,1036,243,"0"
"416",43,956,243,"0"
"416",44,956,243,"0"
"416",45,947,243,"0"
"416",46,939,243,"0"
"416",47,930,243,"0"
"416",48,930,243,"303"
"416",49,956,243,"303"
"416",50,956,243,"303"
"416",51,947,243,"303"
"416",52,939,243,"303"
"416",53,930,243,"303"
"416",54,925,243,"303"
"416",55,920,243,"303"
"416",56,914,243,"303"
"416",57,905,243,"303"
"416",58,898,243,"303"
"416",59,896,243,"303"
"416",60,896,243,"303"
"416",61,894,243,"303"
"416",62,892,243,"303"
"416",63,885,243,"303"
"416",64,877,243,"303"
"448",0,1091,248,"0"
"448",1,1091,248,"0"
"448",2,1091,248,"0"
"448",3,1091,248,"0"
"448",4,1091,248,"0"
"448",5,1091,248,"0"
"448",6,1091,248,"0"
"448",7,1091,248,"0"
"448",8,1091,248,"0"
"448",9,1091,248,"0"
"448",10,1091,248,"0"
"448",11,1091,248,"0"
"448",12,1091,248,"0"
"448",13,1091,248,"0"
"448",14,1091,248,"0"
"448",15,1091,248,"0"
"448",16,1091,248,"0"
"448",17,1091,248,"0"
"448",18,1091,248,"0"
"448",19,1091,248,"0"
"448",20,1091,248,"0"
"448",21,1091,248,"0"
"448",22,1091,248,"0"
"448",23,1091,248,"0"
"448",24,1091,248,"0"
"448",25,1091,248,"0"
"448",26,1091,248,"0"
"448",27,1091,248,"0"
"448",28,1091,248,"0"
"448",29,1091,248,"0"
"448",30,1091,248,"0"
"448",31,1091,248,"0"
"448",32,1091,248,"0"
"448",33,1091,248,"0"
"448",34,1091,248,"0"
"448",35,1091,248,"0"
"448",36,1091,248,"0"
"448",37,1091,248,"0"
"448",38,1091,248,"0"
"448",39,1035,248,"0"
"448",40,1026,248,"0"
"448",41,1026,248,"0"
"448",42,1026,248,"0"
"448",43,1035,248,"0"
"448",44,1026,248,"303"
"448",45,1035,248,"303"
"448",46,1026,248,"303"
"448",47,1017,248,"303"
"448",48,1009,248,"303"
"448",49,1026,248,"303"
"448",50,1017,248,"303"
"448",51,1009,248,"303"
"448",52,1006,248,"303"
"448",53,1005,248,"303"
"448",54,999,248,"303"
"448",55,994,248,"303"
"448",56,988,248,"303"
"448",57,979,248,"303"
"448",58,973,248,"303"
"448",59,969,248,"303"
"448",60,963,248,"303"
"448",61,963,248,"303"
"448",62,960,248,"303"
"448",63,958,248,"303"
"448",64,955,248,"303"
"448",65,951,248,"303"
"448",66,943,248,"303"
"448",67,937,248,"303"
"448",68,936,248,"303"
"448",69,935,248,"303"
"448",70,929,248,"303"
"448",71,927,248,"303"
"448",72,921,248,"303"
"448",73,913,248,"303"
"448",74,910,248,"303"
"448",75,903,248,"303"
"448",76,894,248,"303"
"448",77,890,248,"303"
"448",78,884,248,"303"
"448",79,880,248,"303"
"448",80,871,248,"303"
"448",81,870,248,"303"
"448",82,866,248,"303"
"448",83,857,248,"303"
"448",84,851,248,"303"
"448",85,851,248,"303"
"448",86,846,248,"303"
"448",87,840,248,"303"
