タイムスタンプ,ロットID,idx,温度,振動
2025-02-03 00:01:20,14,201,186.734,0.461
2025-02-03 00:01:30,14,202,186.675,0.504
2025-02-03 00:01:40,14,203,185.874,0.496
2025-02-03 00:01:50,14,204,186.351,0.506
2025-02-03 00:02:00,14,205,186.495,0.534
2025-02-03 00:02:10,14,206,187.437,0.505
2025-02-03 00:02:20,14,207,188.278,0.600
2025-02-03 00:02:30,14,208,187.144,0.441
2025-02-03 00:02:40,14,209,187.128,0.602
2025-02-03 00:02:50,14,210,187.093,0.688
2025-02-03 00:03:00,14,211,186.962,0.483
2025-02-03 00:03:10,14,212,186.424,0.549
2025-02-03 00:03:20,14,213,186.333,0.622
2025-02-03 00:03:30,14,214,186.929,0.486
2025-02-03 00:03:40,14,215,185.726,0.561
2025-02-03 00:03:50,14,216,186.388,0.425
2025-02-03 00:04:00,14,217,186.250,0.680
2025-02-03 00:04:10,14,218,185.984,0.411
2025-02-03 00:04:20,14,219,187.647,0.445
2025-02-03 00:04:30,14,220,186.339,0.375
2025-02-03 00:04:40,14,221,185.417,0.510
2025-02-03 00:04:50,14,222,186.506,0.496
2025-02-03 00:05:00,14,223,187.412,0.405
2025-02-03 00:05:10,14,224,188.108,0.525
2025-02-03 00:05:20,14,225,185.975,0.646
2025-02-03 00:05:30,14,226,187.585,0.622
2025-02-03 00:05:40,14,227,187.696,0.432
2025-02-03 00:05:50,14,228,186.523,0.510
2025-02-03 00:06:00,14,229,187.252,0.411
2025-02-03 00:06:10,14,230,185.970,0.622
2025-02-03 00:06:20,14,231,187.035,0.516
2025-02-03 00:06:30,14,232,186.928,0.549
2025-02-03 00:06:40,14,233,187.203,0.477
2025-02-03 00:06:50,14,234,186.511,0.546
2025-02-03 00:07:00,14,235,188.025,0.564
2025-02-03 00:07:10,14,236,187.023,0.499
2025-02-03 00:07:20,14,237,187.236,0.392
2025-02-03 00:07:30,14,238,186.779,0.470
2025-02-03 00:07:40,14,239,186.745,0.544
2025-02-03 00:07:50,14,240,186.828,0.417
2025-02-03 00:08:00,14,241,186.528,0.487
2025-02-03 00:08:10,14,242,185.624,0.552
2025-02-03 00:08:20,14,243,188.155,0.483
2025-02-03 00:08:30,14,244,185.960,0.646
2025-02-03 00:08:40,14,245,185.741,0.493
2025-02-03 00:08:50,14,246,186.847,0.630
2025-02-03 00:09:00,14,247,186.643,0.531
2025-02-03 00:09:10,14,248,186.873,0.421
2025-02-03 00:09:20,14,249,185.690,0.446
2025-02-03 00:09:30,14,250,187.705,0.445
2025-02-03 00:09:40,14,251,188.504,0.497
2025-02-03 00:09:50,14,252,187.140,0.455
2025-02-03 02:20:00,15,1,205.727,0.595
2025-02-03 02:20:10,15,2,204.525,0.437
2025-02-03 02:20:20,15,3,207.097,0.489
2025-02-03 02:20:30,15,4,207.447,0.459
2025-02-03 02:20:40,15,5,205.882,0.461
2025-02-03 02:20:50,15,6,206.658,0.368
2025-02-03 02:21:00,15,7,205.544,0.480
2025-02-03 02:21:10,15,8,206.442,0.468
2025-02-03 02:21:20,15,9,206.226,0.541
2025-02-03 02:21:30,15,10,206.254,0.422
2025-02-03 02:21:40,15,11,206.201,0.466
2025-02-03 02:21:50,15,12,206.296,0.478
2025-02-03 02:22:00,15,13,206.592,0.460
2025-02-03 02:22:10,15,14,206.544,0.560
2025-02-03 02:22:20,15,15,205.642,0.604
2025-02-03 02:22:30,15,16,206.660,0.630
2025-02-03 02:22:40,15,17,204.914,0.482
2025-02-03 02:22:50,15,18,205.511,0.544
2025-02-03 02:23:00,15,19,207.676,0.511
2025-02-03 02:23:10,15,20,205.120,0.442
2025-02-03 02:23:20,15,21,206.919,0.600
2025-02-03 02:23:30,15,22,206.309,0.590
2025-02-03 02:23:40,15,23,207.020,0.484
2025-02-03 02:23:50,15,24,205.349,0.526
2025-02-03 02:24:00,15,25,204.875,0.416
2025-02-03 02:24:10,15,26,206.082,0.540
2025-02-03 02:24:20,15,27,206.538,0.525
2025-02-03 02:24:30,15,28,206.676,0.385
2025-02-03 02:24:40,15,29,206.753,0.464
2025-02-03 02:24:50,15,30,206.745,0.508
2025-02-03 02:25:00,15,31,206.199,0.499
2025-02-03 02:25:10,15,32,205.916,0.412
2025-02-03 02:25:20,15,33,206.305,0.516
2025-02-03 02:25:30,15,34,207.298,0.565
2025-02-03 02:25:40,15,35,206.481,0.510
2025-02-03 02:25:50,15,36,206.752,0.484
2025-02-03 02:26:00,15,37,205.148,0.582
2025-02-03 02:26:10,15,38,205.461,0.388
2025-02-03 02:26:20,15,39,206.131,0.375
2025-02-03 02:26:30,15,40,206.613,0.530
2025-02-03 02:26:40,15,41,205.931,0.406
2025-02-03 02:26:50,15,42,206.508,0.592
2025-02-03 02:27:00,15,43,206.672,0.542
2025-02-03 02:27:10,15,44,207.143,0.451
2025-02-03 02:27:20,15,45,205.424,0.593
2025-02-03 02:27:30,15,46,207.383,0.336
2025-02-03 02:27:40,15,47,205.878,0.450
2025-02-03 02:27:50,15,48,206.593,0.530
2025-02-03 02:28:00,15,49,206.995,0.498
2025-02-03 02:28:10,15,50,207.289,0.563
2025-02-03 02:28:20,15,51,205.768,0.489
2025-02-03 02:28:30,15,52,206.438,0.573
2025-02-03 02:28:40,15,53,206.357,0.516
2025-02-03 02:28:50,15,54,206.153,0.486
2025-02-03 02:29:00,15,55,205.850,0.629
2025-02-03 02:29:10,15,56,205.822,0.336
2025-02-03 02:29:20,15,57,206.795,0.444
2025-02-03 02:29:30,15,58,207.109,0.511
2025-02-03 02:29:40,15,59,206.837,0.520
2025-02-03 02:29:50,15,60,206.701,0.466
2025-02-03 02:30:00,15,61,205.856,0.536
2025-02-03 02:30:10,15,62,206.144,0.540
2025-02-03 02:30:20,15,63,206.528,0.550
2025-02-03 02:30:30,15,64,207.244,0.527
2025-02-03 02:30:40,15,65,206.824,0.513
2025-02-03 02:30:50,15,66,206.404,0.553
2025-02-03 02:31:00,15,67,205.541,0.433
2025-02-03 02:31:10,15,68,205.464,0.505
2025-02-03 02:31:20,15,69,206.255,0.552
2025-02-03 02:31:30,15,70,205.092,0.454
2025-02-03 02:31:40,15,71,206.317,0.570
2025-02-03 02:31:50,15,72,205.539,0.449
2025-02-03 02:32:00,15,73,206.133,0.460
2025-02-03 02:32:10,15,74,207.225,0.354
2025-02-03 02:32:20,15,75,206.942,0.495
2025-02-03 02:32:30,15,76,206.803,0.438
2025-02-03 02:32:40,15,77,206.491,0.574
2025-02-03 02:32:50,15,78,206.754,0.469
2025-02-03 02:33:00,15,79,207.037,0.546
2025-02-03 02:33:10,15,80,206.587,0.463
2025-02-03 02:33:20,15,81,205.925,0.484
2025-02-03 02:33:30,15,82,204.800,0.509
2025-02-03 02:33:40,15,83,204.457,0.427
2025-02-03 02:33:50,15,84,206.392,0.518
2025-02-03 02:34:00,15,85,207.260,0.488
2025-02-03 02:34:10,15,86,206.620,0.439
2025-02-03 02:34:20,15,87,205.238,0.441
2025-02-03 02:34:30,15,88,206.546,0.360
2025-02-03 02:34:40,15,89,205.222,0.407
2025-02-03 02:34:50,15,90,206.358,0.450
2025-02-03 02:35:00,15,91,205.912,0.619
2025-02-03 02:35:10,15,92,206.774,0.550
2025-02-03 02:35:20,15,93,206.137,0.428
2025-02-03 02:35:30,15,94,206.473,0.553
2025-02-03 02:35:40,15,95,206.516,0.545
2025-02-03 02:35:50,15,96,206.102,0.535
2025-02-03 02:36:00,15,97,205.541,0.510
2025-02-03 02:36:10,15,98,205.925,0.567
2025-02-03 02:36:20,15,99,206.964,0.546
2025-02-03 02:36:30,15,100,205.610,0.593
2025-02-03 02:36:40,15,101,205.250,0.481
2025-02-03 02:36:50,15,102,206.163,0.460
2025-02-03 02:37:00,15,103,206.832,0.470
2025-02-03 02:37:10,15,104,206.074,0.569
2025-02-03 02:37:20,15,105,205.372,0.485
2025-02-03 02:37:30,15,106,207.534,0.553
2025-02-03 02:37:40,15,107,206.047,0.542
2025-02-03 02:37:50,15,108,206.469,0.587
2025-02-03 02:38:00,15,109,205.099,0.604
2025-02-03 02:38:10,15,110,205.143,0.462
2025-02-03 02:38:20,15,111,207.107,0.534
2025-02-03 02:38:30,15,112,205.626,0.389
2025-02-03 02:38:40,15,113,206.638,0.514
2025-02-03 02:38:50,15,114,206.617,0.448
2025-02-03 02:39:00,15,115,205.911,0.429
2025-02-03 02:39:10,15,116,206.530,0.411
2025-02-03 02:39:20,15,117,207.456,0.443
2025-02-03 02:39:30,15,118,206.446,0.568
2025-02-03 02:39:40,15,119,206.777,0.492
2025-02-03 02:39:50,15,120,206.169,0.539
2025-02-03 02:40:00,15,121,206.933,0.416
2025-02-03 02:40:10,15,122,206.881,0.547
2025-02-03 02:40:20,15,123,206.751,0.526
2025-02-03 02:40:30,15,124,207.248,0.579
2025-02-03 02:40:40,15,125,206.626,0.476
2025-02-03 02:40:50,15,126,206.307,0.652
2025-02-03 02:41:00,15,127,205.901,0.507
2025-02-03 02:41:10,15,128,205.635,0.475
2025-02-03 02:41:20,15,129,205.941,0.497
2025-02-03 02:41:30,15,130,207.090,0.505
2025-02-03 02:41:40,15,131,205.539,0.500
2025-02-03 02:41:50,15,132,206.751,0.525
2025-02-03 02:42:00,15,133,204.958,0.417
2025-02-03 02:42:10,15,134,206.943,0.293
2025-02-03 02:42:20,15,135,207.345,0.490
2025-02-03 02:42:30,15,136,205.680,0.535
2025-02-03 02:42:40,15,137,204.682,0.617
2025-02-03 02:42:50,15,138,206.678,0.548
2025-02-03 02:43:00,15,139,206.121,0.520
2025-02-03 02:43:10,15,140,206.532,0.394
2025-02-03 02:43:20,15,141,205.647,0.489
2025-02-03 02:43:30,15,142,206.968,0.462
2025-02-03 02:43:40,15,143,205.818,0.480
2025-02-03 02:43:50,15,144,205.367,0.395
2025-02-03 02:44:00,15,145,205.648,0.468
2025-02-03 02:44:10,15,146,206.948,0.512
2025-02-03 02:44:20,15,147,207.842,0.557
2025-02-03 02:44:30,15,148,206.226,0.567
2025-02-03 02:44:40,15,149,206.979,0.638
2025-02-03 02:44:50,15,150,205.277,0.486
2025-02-03 02:45:00,15,151,205.989,0.550
2025-02-03 02:45:10,15,152,207.333,0.491
2025-02-03 02:45:20,15,153,206.072,0.417
2025-02-03 02:45:30,15,154,205.418,0.524
2025-02-03 02:45:40,15,155,205.855,0.554
2025-02-03 02:45:50,15,156,206.025,0.489
2025-02-03 02:46:00,15,157,206.707,0.406
2025-02-03 02:46:10,15,158,207.135,0.559
2025-02-03 02:46:20,15,159,206.232,0.431
2025-02-03 02:46:30,15,160,206.001,0.414
2025-02-03 02:46:40,15,161,205.266,0.573
2025-02-03 02:46:50,15,162,206.250,0.604
2025-02-03 02:47:00,15,163,205.827,0.568
2025-02-03 02:47:10,15,164,205.342,0.416
2025-02-03 02:47:20,15,165,205.355,0.591
2025-02-03 02:47:30,15,166,205.695,0.511
2025-02-03 02:47:40,15,167,205.372,0.422
2025-02-03 02:47:50,15,168,205.001,0.503
2025-02-03 02:48:00,15,169,205.330,0.564
2025-02-03 02:48:10,15,170,205.245,0.553
2025-02-03 02:48:20,15,171,205.039,0.592
2025-02-03 02:48:30,15,172,205.799,0.405
2025-02-03 02:48:40,15,173,205.449,0.563
2025-02-03 02:48:50,15,174,205.637,0.486
2025-02-03 02:49:00,15,175,205.417,0.470
2025-02-03 02:49:10,15,176,205.787,0.580
2025-02-03 02:49:20,15,177,206.693,0.549
2025-02-03 02:49:30,15,178,205.298,0.555
2025-02-03 02:49:40,15,179,207.032,0.628
2025-02-03 02:49:50,15,180,206.406,0.580
2025-02-03 02:50:00,15,181,206.216,0.497
2025-02-03 02:50:10,15,182,205.985,0.504
2025-02-03 02:50:20,15,183,206.400,0.513
2025-02-03 02:50:30,15,184,206.294,0.555
2025-02-03 02:50:40,15,185,206.029,0.564
2025-02-03 02:50:50,15,186,206.728,0.611
2025-02-03 02:51:00,15,187,206.206,0.419
2025-02-03 02:51:10,15,188,205.166,0.412
2025-02-03 02:51:20,15,189,205.449,0.472
2025-02-03 02:51:30,15,190,206.099,0.389
2025-02-03 02:51:40,15,191,205.840,0.448
2025-02-03 02:51:50,15,192,206.961,0.470
2025-02-03 02:52:00,15,193,208.277,0.546
2025-02-03 02:52:10,15,194,205.165,0.578
2025-02-03 02:52:20,15,195,205.155,0.528
2025-02-03 02:52:30,15,196,206.368,0.546
2025-02-03 02:52:40,15,197,205.388,0.658
2025-02-03 02:52:50,15,198,205.730,0.594
2025-02-03 02:53:00,15,199,205.411,0.434
2025-02-03 02:53:10,15,200,206.308,0.575
2025-02-03 02:53:20,15,201,206.916,0.468
2025-02-03 02:53:30,15,202,207.325,0.462
2025-02-03 02:53:40,15,203,205.190,0.510
2025-02-03 02:53:50,15,204,205.632,0.539
2025-02-03 02:54:00,15,205,206.642,0.578
2025-02-03 02:54:10,15,206,205.107,0.431
2025-02-03 02:54:20,15,207,206.650,0.575
2025-02-03 02:54:30,15,208,206.515,0.503
2025-02-03 02:54:40,15,209,207.303,0.649
2025-02-03 02:54:50,15,210,206.524,0.553
2025-02-03 02:55:00,15,211,206.553,0.539
2025-02-03 02:55:10,15,212,206.108,0.519
2025-02-03 02:55:20,15,213,206.667,0.458
2025-02-03 02:55:30,15,214,206.546,0.535
2025-02-03 02:55:40,15,215,207.476,0.465
2025-02-03 02:55:50,15,216,207.130,0.563
2025-02-03 02:56:00,15,217,205.679,0.387
2025-02-03 02:56:10,15,218,206.915,0.457
2025-02-03 02:56:20,15,219,205.486,0.551
2025-02-03 02:56:30,15,220,206.771,0.600
2025-02-03 02:56:40,15,221,205.376,0.537
2025-02-03 02:56:50,15,222,207.515,0.452
2025-02-03 02:57:00,15,223,206.494,0.417
2025-02-03 02:57:10,15,224,206.542,0.348
2025-02-03 02:57:20,15,225,205.299,0.513
2025-02-03 02:57:30,15,226,205.671,0.422
2025-02-03 02:57:40,15,227,205.985,0.579
2025-02-03 02:57:50,15,228,206.234,0.650
2025-02-03 02:58:00,15,229,204.939,0.521
2025-02-03 02:58:10,15,230,206.590,0.483
2025-02-03 02:58:20,15,231,206.380,0.483
2025-02-03 02:58:30,15,232,205.561,0.473
2025-02-03 02:58:40,15,233,206.539,0.482
2025-02-03 02:58:50,15,234,206.792,0.579
2025-02-03 02:59:00,15,235,206.993,0.417
2025-02-03 02:59:10,15,236,205.920,0.520
2025-02-03 02:59:20,15,237,206.602,0.623
2025-02-03 02:59:30,15,238,206.885,0.530
2025-02-03 02:59:40,15,239,207.312,0.431
2025-02-03 02:59:50,15,240,206.520,0.526
2025-02-03 03:00:00,15,241,206.134,0.377
2025-02-03 03:00:10,15,242,206.236,0.516
2025-02-03 03:00:20,15,243,206.363,0.526
2025-02-03 03:00:30,15,244,205.539,0.510
2025-02-03 03:00:40,15,245,205.956,0.408
2025-02-03 03:00:50,15,246,206.891,0.580
2025-02-03 03:01:00,15,247,206.348,0.559
2025-02-03 03:01:10,15,248,206.807,0.399
2025-02-03 03:01:20,15,249,205.954,0.578
2025-02-03 03:01:30,15,250,206.221,0.501
2025-02-03 03:01:40,15,251,206.755,0.346
2025-02-03 03:01:50,15,252,206.721,0.533
2025-02-03 03:02:00,15,253,205.510,0.516
2025-02-03 03:02:10,15,254,205.393,0.479
2025-02-03 03:02:20,15,255,205.919,0.645
2025-02-03 03:02:30,15,256,205.373,0.541
2025-02-03 03:02:40,15,257,206.049,0.539
2025-02-03 03:02:50,15,258,205.881,0.413
2025-02-03 03:03:00,15,259,205.413,0.617
2025-02-03 03:03:10,15,260,205.826,0.486
2025-02-03 03:03:20,15,261,206.797,0.492
2025-02-03 03:03:30,15,262,206.574,0.433
2025-02-03 03:03:40,15,263,206.419,0.453
2025-02-03 03:03:50,15,264,206.818,0.555
2025-02-03 03:04:00,15,265,207.005,0.474
2025-02-03 03:04:10,15,266,206.510,0.492
2025-02-03 03:04:20,15,267,206.313,0.581
2025-02-03 03:04:30,15,268,204.879,0.471
2025-02-03 03:04:40,15,269,206.393,0.390
2025-02-03 03:04:50,15,270,207.024,0.452
2025-02-03 03:05:00,15,271,206.507,0.423
2025-02-03 03:05:10,15,272,206.218,0.468
2025-02-03 03:05:20,15,273,205.302,0.376
2025-02-03 03:05:30,15,274,205.223,0.548
2025-02-03 03:05:40,15,275,206.037,0.350
2025-02-03 03:05:50,15,276,206.333,0.559
2025-02-03 03:06:00,15,277,205.962,0.669
2025-02-03 03:06:10,15,278,206.298,0.533
2025-02-03 03:06:20,15,279,206.620,0.484
2025-02-03 03:06:30,15,280,206.016,0.454
2025-02-03 03:06:40,15,281,205.988,0.425
2025-02-03 03:06:50,15,282,205.407,0.542
2025-02-03 03:07:00,15,283,204.989,0.618
2025-02-03 03:07:10,15,284,206.325,0.492
2025-02-03 03:07:20,15,285,205.959,0.385
2025-02-03 03:07:30,15,286,205.873,0.503
2025-02-03 03:07:40,15,287,206.010,0.611
2025-02-03 03:07:50,15,288,206.036,0.566
2025-02-03 03:08:00,15,289,206.345,0.468
2025-02-03 03:08:10,15,290,207.986,0.453
2025-02-03 03:08:20,15,291,205.721,0.545
2025-02-03 03:08:30,15,292,205.617,0.456
2025-02-03 03:08:40,15,293,206.681,0.514
2025-02-03 03:08:50,15,294,206.349,0.487
2025-02-03 03:09:00,15,295,205.314,0.581
2025-02-03 03:09:10,15,296,206.989,0.571
2025-02-03 03:09:20,15,297,206.544,0.432
2025-02-03 03:09:30,15,298,206.445,0.564
2025-02-03 03:09:40,15,299,205.966,0.515
2025-02-03 03:09:50,15,300,206.416,0.483
2025-02-03 03:10:00,15,301,207.428,0.456
2025-02-03 03:10:10,15,302,206.292,0.466
2025-02-03 03:10:20,15,303,206.768,0.548
2025-02-03 03:10:30,15,304,205.645,0.442
2025-02-03 03:10:40,15,305,206.515,0.474
2025-02-03 03:10:50,15,306,206.915,0.465
2025-02-03 03:11:00,15,307,205.625,0.455
2025-02-03 03:11:10,15,308,206.037,0.483
2025-02-03 03:11:20,15,309,206.195,0.580
2025-02-03 03:11:30,15,310,204.980,0.482
2025-02-03 03:11:40,15,311,206.285,0.512
2025-02-03 03:11:50,15,312,205.969,0.537
2025-02-03 03:12:00,15,313,205.928,0.487
2025-02-03 03:12:10,15,314,206.925,0.382
2025-02-03 03:12:20,15,315,205.529,0.347
2025-02-03 03:12:30,15,316,206.728,0.489
2025-02-03 03:12:40,15,317,205.734,0.495
2025-02-03 03:12:50,15,318,206.212,0.576
2025-02-03 03:13:00,15,319,205.442,0.537
2025-02-03 03:13:10,15,320,206.108,0.400
2025-02-03 03:13:20,15,321,206.219,0.467
2025-02-03 03:13:30,15,322,205.929,0.601
2025-02-03 03:13:40,15,323,205.358,0.409
2025-02-03 03:13:50,15,324,205.043,0.432
2025-02-03 03:14:00,15,325,205.329,0.550
2025-02-03 03:14:10,15,326,207.662,0.554
2025-02-03 03:14:20,15,327,205.306,0.487
2025-02-03 03:14:30,15,328,207.679,0.544
2025-02-03 03:14:40,15,329,206.389,0.425
2025-02-03 03:14:50,15,330,206.643,0.466
2025-02-03 03:15:00,15,331,206.298,0.635
2025-02-03 03:15:10,15,332,206.989,0.458
2025-02-03 03:15:20,15,333,207.344,0.547
2025-02-03 03:15:30,15,334,206.216,0.491
2025-02-03 03:15:40,15,335,206.317,0.528
2025-02-03 03:15:50,15,336,207.702,0.486
2025-02-03 03:16:00,15,337,206.483,0.491
2025-02-03 03:16:10,15,338,205.933,0.560
2025-02-03 03:16:20,15,339,205.656,0.510
2025-02-03 03:16:30,15,340,205.383,0.439
2025-02-03 03:16:40,15,341,206.632,0.546
2025-02-03 03:16:50,15,342,206.483,0.434
2025-02-03 05:29:00,16,1,198.933,0.475
2025-02-03 05:29:10,16,2,199.258,0.449
2025-02-03 05:29:20,16,3,199.552,0.477
2025-02-03 05:29:30,16,4,199.231,0.511
2025-02-03 05:29:40,16,5,199.609,0.469
2025-02-03 05:29:50,16,6,198.482,0.455
2025-02-03 05:30:00,16,7,199.680,0.554
2025-02-03 05:30:10,16,8,198.307,0.593
2025-02-03 05:30:20,16,9,198.480,0.425
2025-02-03 05:30:30,16,10,198.581,0.339
2025-02-03 05:30:40,16,11,198.297,0.490
2025-02-03 05:30:50,16,12,197.002,0.451
2025-02-03 05:31:00,16,13,198.605,0.500
2025-02-03 05:31:10,16,14,200.211,0.416
2025-02-03 05:31:20,16,15,199.891,0.560
2025-02-03 05:31:30,16,16,198.872,0.382
2025-02-03 05:31:40,16,17,199.032,0.526
2025-02-03 05:31:50,16,18,197.621,0.488
2025-02-03 05:32:00,16,19,198.345,0.466
2025-02-03 05:32:10,16,20,199.297,0.620
2025-02-03 05:32:20,16,21,199.542,0.516
2025-02-03 05:32:30,16,22,199.444,0.445
2025-02-03 05:32:40,16,23,199.228,0.485
2025-02-03 05:32:50,16,24,199.041,0.489
2025-02-03 05:33:00,16,25,198.280,0.434
2025-02-03 05:33:10,16,26,197.749,0.494
2025-02-03 05:33:20,16,27,197.282,0.534
2025-02-03 05:33:30,16,28,199.038,0.457
2025-02-03 05:33:40,16,29,198.799,0.397
2025-02-03 05:33:50,16,30,199.184,0.444
2025-02-03 05:34:00,16,31,198.510,0.579
2025-02-03 05:34:10,16,32,198.457,0.460
2025-02-03 05:34:20,16,33,199.195,0.547
2025-02-03 05:34:30,16,34,199.310,0.370
2025-02-03 05:34:40,16,35,199.769,0.515
2025-02-03 05:34:50,16,36,197.343,0.433
2025-02-03 05:35:00,16,37,199.015,0.541
2025-02-03 05:35:10,16,38,197.761,0.511
2025-02-03 05:35:20,16,39,198.415,0.499
2025-02-03 05:35:30,16,40,198.645,0.504
2025-02-03 05:35:40,16,41,197.783,0.543
2025-02-03 05:35:50,16,42,197.981,0.507
2025-02-03 05:36:00,16,43,198.446,0.425
2025-02-03 05:36:10,16,44,198.304,0.544
2025-02-03 05:36:20,16,45,198.119,0.531
2025-02-03 05:36:30,16,46,198.037,0.483
2025-02-03 05:36:40,16,47,196.932,0.438
2025-02-03 05:36:50,16,48,198.973,0.464
2025-02-03 05:37:00,16,49,198.096,0.509
2025-02-03 05:37:10,16,50,198.068,0.388
2025-02-03 05:37:20,16,51,197.581,0.551
2025-02-03 05:37:30,16,52,199.633,0.397
2025-02-03 05:37:40,16,53,197.296,0.586
2025-02-03 05:37:50,16,54,199.639,0.518
2025-02-03 05:38:00,16,55,198.055,0.560
2025-02-03 05:38:10,16,56,198.505,0.418
2025-02-03 05:38:20,16,57,198.529,0.523
2025-02-03 05:38:30,16,58,199.205,0.488
2025-02-03 05:38:40,16,59,198.489,0.491
2025-02-03 05:38:50,16,60,198.207,0.440
2025-02-03 05:39:00,16,61,198.713,0.499
2025-02-03 05:39:10,16,62,198.511,0.576
2025-02-03 05:39:20,16,63,197.901,0.510
2025-02-03 05:39:30,16,64,198.140,0.517
2025-02-03 05:39:40,16,65,197.442,0.519
2025-02-03 05:39:50,16,66,199.409,0.437
2025-02-03 05:40:00,16,67,199.993,0.597
2025-02-03 05:40:10,16,68,199.765,0.584
2025-02-03 05:40:20,16,69,196.951,0.350
2025-02-03 05:40:30,16,70,198.229,0.508
2025-02-03 05:40:40,16,71,198.715,0.491
2025-02-03 05:40:50,16,72,198.682,0.564
2025-02-03 05:41:00,16,73,197.915,0.421
2025-02-03 05:41:10,16,74,198.028,0.474
2025-02-03 05:41:20,16,75,198.436,0.420
2025-02-03 05:41:30,16,76,198.053,0.499
2025-02-03 05:41:40,16,77,198.637,0.554
2025-02-03 05:41:50,16,78,198.893,0.450
2025-02-03 05:42:00,16,79,199.877,0.461
2025-02-03 05:42:10,16,80,198.811,0.517
2025-02-03 05:42:20,16,81,197.994,0.518
2025-02-03 05:42:30,16,82,197.670,0.460
2025-02-03 05:42:40,16,83,198.109,0.449
2025-02-03 05:42:50,16,84,199.412,0.573
2025-02-03 05:43:00,16,85,198.118,0.439
2025-02-03 05:43:10,16,86,198.037,0.348
2025-02-03 05:43:20,16,87,198.200,0.504
2025-02-03 05:43:30,16,88,200.513,0.514
2025-02-03 05:43:40,16,89,199.219,0.510
2025-02-03 05:43:50,16,90,198.050,0.646
2025-02-03 05:44:00,16,91,199.759,0.455
2025-02-03 05:44:10,16,92,199.632,0.565
2025-02-03 05:44:20,16,93,198.258,0.459
2025-02-03 05:44:30,16,94,199.129,0.457
2025-02-03 05:44:40,16,95,198.864,0.534
2025-02-03 05:44:50,16,96,198.500,0.447
2025-02-03 05:45:00,16,97,199.548,0.411
2025-02-03 05:45:10,16,98,198.995,0.466
2025-02-03 05:45:20,16,99,199.573,0.542
2025-02-03 05:45:30,16,100,198.964,0.536
2025-02-03 05:45:40,16,101,198.890,0.540
2025-02-03 05:45:50,16,102,197.663,0.370
2025-02-03 05:46:00,16,103,198.490,0.519
2025-02-03 05:46:10,16,104,198.480,0.499
2025-02-03 05:46:20,16,105,198.859,0.449
2025-02-03 05:46:30,16,106,198.918,0.576
2025-02-03 05:46:40,16,107,198.731,0.419
2025-02-03 05:46:50,16,108,198.041,0.478
2025-02-03 05:47:00,16,109,198.017,0.648
2025-02-03 05:47:10,16,110,197.793,0.539
2025-02-03 05:47:20,16,111,199.752,0.483
2025-02-03 05:47:30,16,112,199.043,0.485
2025-02-03 05:47:40,16,113,199.516,0.437
2025-02-03 05:47:50,16,114,198.102,0.472
2025-02-03 05:48:00,16,115,197.831,0.419
2025-02-03 05:48:10,16,116,198.988,0.562
2025-02-03 05:48:20,16,117,198.801,0.513
2025-02-03 05:48:30,16,118,197.027,0.530
2025-02-03 05:48:40,16,119,199.101,0.485
2025-02-03 05:48:50,16,120,200.101,0.537
2025-02-03 05:49:00,16,121,199.350,0.450
2025-02-03 05:49:10,16,122,198.707,0.538
2025-02-03 05:49:20,16,123,198.896,0.439
2025-02-03 05:49:30,16,124,200.310,0.597
2025-02-03 05:49:40,16,125,199.959,0.566
2025-02-03 05:49:50,16,126,199.007,0.489
2025-02-03 05:50:00,16,127,197.761,0.606
2025-02-03 05:50:10,16,128,197.762,0.378
2025-02-03 05:50:20,16,129,198.873,0.528
2025-02-03 05:50:30,16,130,199.437,0.449
2025-02-03 05:50:40,16,131,197.912,0.479
2025-02-03 05:50:50,16,132,198.087,0.526
2025-02-03 05:51:00,16,133,197.664,0.477
2025-02-03 05:51:10,16,134,198.563,0.353
2025-02-03 05:51:20,16,135,199.689,0.444
2025-02-03 05:51:30,16,136,198.350,0.398
2025-02-03 05:51:40,16,137,198.533,0.586
2025-02-03 05:51:50,16,138,199.300,0.508
2025-02-03 05:52:00,16,139,198.299,0.514
2025-02-03 05:52:10,16,140,199.615,0.603
2025-02-03 05:52:20,16,141,197.854,0.564
2025-02-03 05:52:30,16,142,199.192,0.436
2025-02-03 05:52:40,16,143,198.242,0.285
2025-02-03 05:52:50,16,144,198.733,0.411
2025-02-03 05:53:00,16,145,198.776,0.401
2025-02-03 05:53:10,16,146,199.427,0.469
2025-02-03 05:53:20,16,147,198.920,0.413
2025-02-03 05:53:30,16,148,198.304,0.692
2025-02-03 05:53:40,16,149,198.764,0.441
2025-02-03 05:53:50,16,150,197.996,0.474
2025-02-03 05:54:00,16,151,198.762,0.486
2025-02-03 05:54:10,16,152,197.566,0.525
2025-02-03 05:54:20,16,153,198.904,0.592
2025-02-03 05:54:30,16,154,198.345,0.571
2025-02-03 05:54:40,16,155,199.377,0.487
2025-02-03 05:54:50,16,156,197.823,0.477
